1866DA	24	Dell Inc.
1866E3	24	Veros Systems, Inc.
1866F0	24	Jupiter Systems
18673F	24	Hanover Displays Limited
186751	24	KOMEG Industrielle Messtechnik GmbH
1867B0	24	Samsung Electronics Co.,Ltd
18686A	24	zte corporation
186882	24	Beward R&D Co., Ltd.
1868CB	24	Hangzhou Hikvision Digital Technology Co.,Ltd.
18690A	24	Silicon Laboratories
186945	24	TP-Link Systems Inc.
1869D4	24	Samsung Electronics Co.,Ltd
1869D8	24	Tuya Smart Inc.
1869DA	24	China Mobile Group Device Co.,Ltd.
186A81	24	Sagemcom Broadband SAS
186BE2	24	LYLINK LIMITED
186C60	24	Jifeline Networks B.V.
186D99	24	Adanis Inc.
186F2D	24	Shenzhen Sundray Technologies company Limited
18703B	24	Huawei Device Co., Ltd.
187117	24	eta plus electronic gmbh
1871D5	24	Hazens Automotive Electronics(SZ)Co.,Ltd.
18742E	24	Amazon Technologies Inc.
1874E2	24	IEEE Registration Authority
1874E20	28	Ensor AG
1874E21	28	Sartorius Lab Instruments GmbH & Co. KG
1874E22	28	Shenzhen WITSTECH Co.,Ltd.
1874E23	28	CT Company
1874E24	28	Aggressive Electronics Manufacturing Services Pvt Limited
1874E25	28	HANGZHOU ZHOUJU ELECTRONIC TECHNOLOGICAL CO.,LTD
1874E26	28	Beijing Jrunion Technology Co., Ltd.
1874E27	28	Sansec Technology Co.,Ltd
1874E28	28	Kano Computing Limited
1874E29	28	SHENZHEN AORO COMMUNICATION EQUIPMENT CO., LTD
1874E2A	28	Linux Automation GmbH
1874E2B	28	Shenzhen Jooan Technology  Co., Ltd
1874E2C	28	NextGen RF Design, Inc.
1874E2D	28	Samriddi Automations Pvt. Ltd.
1874E2E	28	G&O Audio Co.,LTD
187532	24	Sichuan Tianyi Comheart Telecom Co.,LTD
187758	24	Audoo Limited (UK)
1878D4	24	Verizon
1879A2	24	GMJ ELECTRIC LIMITED
1879FD	24	zte corporation
187A3B	24	Hewlett Packard Enterprise
187A3E	24	Silicon Laboratories
187A93	24	AMICCOM Electronics Corporation
187C0B	24	Ruckus Wireless
187C81	24	Valeo Vision Systems
187CAA	24	China Mobile Group Device Co.,Ltd.
187E20	24	FUJIAN STAR-NET COMMUNICATION CO.,LTD
187EB9	24	Apple, Inc.
187ED5	24	shenzhen kaism technology Co. Ltd
187F88	24	Ring LLC
188025	24	Hangzhou Hikvision Digital Technology Co.,Ltd.
188090	24	Cisco Systems, Inc
1880CE	24	Barberry Solutions Ltd
1880F5	24	Alcatel-Lucent Shanghai Bell Co., Ltd
18810E	24	Apple, Inc.
1881ED	24	TERACOM TELEMATICA S.A
188219	24	Alibaba Cloud Computing Ltd.
18828C	24	Arcadyan Corporation
188331	24	Samsung Electronics Co.,Ltd
1883BF	24	Arcadyan Corporation
188410	24	CoreTrust Inc.
1884C1	24	Guangzhou Shiyuan Electronic Technology Company Limited
188637	24	INGRAM MICRO SERVICES
18863A	24	DIGITAL ART SYSTEM
1886AC	24	Nokia Danmark A/S
1886C3	24	Nokia
188740	24	Xiaomi Communications Co Ltd
188796	24	HTC Corporation
188857	24	Beijing Jinhong Xi-Dian Information Technology Corp.
18895B	24	Samsung Electronics Co.,Ltd
1889A0	24	Funshion Online Technologies Co.,Ltd
1889CF	24	TECNO MOBILE LIMITED
1889DF	24	OMNIVISION
188A6A	24	AVPro Global Hldgs
188AF1	24	LEDVANCE, LLC
188B0E	24	Espressif Inc.
188B15	24	ShenZhen ZhongRuiJing Technology co.,LTD
188B45	24	Cisco Systems, Inc
188B9D	24	Cisco Systems, Inc
188ED5	24	TP Vision Belgium N.V. - innovation site Brugge
188EF9	24	G2C Co. Ltd.
189024	24	Astera LED Technology GmbH
189067	24	Shenzhen Jingxun Technology Co., Ltd.
189088	24	eero inc.
1890D8	24	Sagemcom Broadband SAS
18922C	24	Virtual Instruments
1892A4	24	Ciena Corporation
189341	24	Intel Corporate
18937F	24	AMPAK Technology, Inc.
1893D7	24	Texas Instruments
1894A3	24	Wistron Service(Kunshan) Co., Ltd.
1894C6	24	ShenZhen Chenyee Technology Co., Ltd.
189552	24	1MORE
189578	24	DENSO CORPORATION
189677	24	Annapurna labs
1897F1	24	KOSTAL (Shanghai) Management Co., Ltd.
1897FF	24	TechFaith Wireless Technology Limited
1899F5	24	Sichuan Changhong Electric Ltd.
189A67	24	CSE-Servelec Limited
189BA5	24	IEEE Registration Authority
189BA50	28	Dectris Ltd.
189BA51	28	ChengDu Vantron Technology, Ltd.
189BA52	28	Airprotec
189BA53	28	PHINETWORKS
189BA54	28	Innominds Software Inc
189BA55	28	Starfire Industries LLC
189BA56	28	Mantra Softech India Pvt Ltd
189BA57	28	Beijing Xinertel Technology Co., Ltd.
189BA58	28	Shenzhen Tong Tai Yi information Technology Co.,Ltd
189BA59	28	APANA Inc.
189BA5A	28	SHENZHEN FIONEXX TECHNOLOGIES LTD.
189BA5B	28	Eutron SPA
189BA5C	28	Christ Electronic System GmbH
189BA5D	28	legendsky tech
189BA5E	28	Taiwan Name Plate Co.,LTD
189C27	24	Commscope
189C2C	24	Dongguan Huayin Electronic Technology Co., Ltd.
189C5D	24	Cisco Systems, Inc
189CE1	24	Arista Networks
189E2C	24	Huawei Device Co., Ltd.
189E2D	24	Allwinner Technology Co., Ltd
189EAD	24	Shenzhen Chengqian Information Technology Co., Ltd
189EFC	24	Apple, Inc.
18A084	24	Apple, Inc.
18A28A	24	Essel-T Co., Ltd
18A3E8	24	Fiberhome Telecommunication Technologies Co.,LTD
18A4A9	24	Vanu Inc.
18A59C	24	IEEE Registration Authority
18A59C0	28	Omwave
18A59C1	28	Cuman
18A59C2	28	Actiontec Electronics Inc.
18A59C3	28	Beijing QS Medical Technology Co., Ltd.
18A59C4	28	IT-1
18A59C5	28	Thermia AB
18A59C6	28	INTEGRAL PLUS
18A59C7	28	ePower Network Solution Co., Ltd.
18A59C8	28	Residence Control Ltd
18A59C9	28	estun automation co.,ltd
18A59CA	28	Erba Lachema s.r.o.
18A59CB	28	CAL-COMP INDUSTRIA E COMERCIO DE ELETRONICOS E INFORMATICA L
18A59CC	28	BlueEyes Technology
18A59CD	28	Annapurna labs
18A59CE	28	BMC Messsysteme GmbH
18A5FF	24	Arcadyan Corporation
18A6F7	24	TP-LINK TECHNOLOGIES CO.,LTD.
18A788	24	Shenzhen MEK Intellisys Pte Ltd
18A7F1	24	Qingdao Haier Technology Co.,Ltd
18A905	24	Hewlett Packard
18A958	24	PROVISION THAI CO., LTD.
18A99B	24	Dell Inc.
18A9A6	24	Nebra Ltd
18A9ED	24	eero inc.
18AA0F	24	Huawei Device Co., Ltd.
18AA1E	24	Shenzhen Skyworth Digital  Technology  CO., Ltd
18AA45	24	Fon Technology
18AACA	24	Sichuan tianyi kanghe communications co., LTD
18AB1D	24	Samsung Electronics Co.,Ltd
18ABF5	24	Ultra Electronics Electrics
18AC9E	24	ITEL MOBILE LIMITED
18ACC2	24	TCL King Electrical Appliances(Huizhou)Co.,Ltd
18AD4D	24	Polostar Technology Corporation
18AEBB	24	Siemens Convergence Creators GmbH&Co.KG
18AF61	24	Apple, Inc.
18AF8F	24	Apple, Inc.
18AF9F	24	DIGITRONIC Automationsanlagen GmbH
18AFA1	24	Shenzhen Yifang Network Technology Co., Ltd.
18B0A4	24	zte corporation
18B169	24	Sonicwall
18B185	24	Qiao Information Technology (Zhengzhou) Co., Ltd.
18B209	24	Torrey Pines Logic, Inc
18B3BA	24	Netlogic AB
18B430	24	Nest Labs Inc.
18B591	24	I-Storm
18B657	24	HUAWEI TECHNOLOGIES CO.,LTD
18B6CC	24	We Corporation Inc.
18B6F7	24	NEW POS TECHNOLOGY LIMITED
18B79E	24	Invoxia
18B81F	24	Commscope
18B842	24	Apple, Inc.
18B905	24	Hong Kong Bouffalo Lab Limited
18B96E	24	Dongguan Liesheng Electronic Co., Ltd.
18BB1C	24	Huawei Device Co., Ltd.
18BB26	24	FN-LINK TECHNOLOGY LIMITED
18BB41	24	Huawei Device Co., Ltd.
18BC57	24	ADVA Optical Networking Ltd.
18BC5A	24	Zhejiang Tmall Technology Co., Ltd.
18BDAD	24	L-TECH CORPORATION
18BE92	24	Delta Networks, Inc.
18BF1C	24	Jiangsu Huitong Group Co.,Ltd.
18BFB3	24	Samsung Electronics Co., Ltd., Memory Division
18C007	24	Huawei Device Co., Ltd.
18C009	24	New H3C Technologies Co., Ltd
18C04D	24	GIGA-BYTE TECHNOLOGY CO.,LTD.
18C086	24	Broadcom
18C19D	24	Integrated Device Technology (Malaysia) Sdn. Bhd.
18C1E2	24	Qolsys Inc.
18C23C	24	Lumi United Technology Co., Ltd
18C241	24	SonicWall
18C293	24	Ezurio, LLC
18C2BF	24	BUFFALO.INC
18C300	24	Nokia
18C3E4	24	IEEE Registration Authority
18C3E40	28	Sodalec
18C3E41	28	HuiTong intelligence Company
18C3E42	28	Duress Pty Ltd
18C3E43	28	Proximus sp. z .o.o.
18C3E44	28	Trusted Technology Solutions, Inc.
18C3E45	28	iX-tech GmbH
18C3E46	28	Clicks Technology Ltd
18C3E47	28	BRS Sistemas Eletrônicos
18C3E48	28	xDevelop GmbH
18C3E49	28	38220
18C3E4A	28	Fime SAS
18C3E4B	28	Cascadia Motion LLC
18C3E4C	28	Bit Part LLC
18C3E4D	28	CASE Deutschland GmbH
18C3E4E	28	SHENZHEN MEGMEET ELECTRICAL CO., LTD
18C3F4	24	IEEE Registration Authority
18C3F40	28	Scati Labs, S.A.
18C3F41	28	Enertex Bayern GmbH
18C3F42	28	Changsha Kiloview Electronics Co., Ltd.
18C3F43	28	General Test Systems
18C3F44	28	Annapurna labs
18C3F45	28	Synaptics, Inc
18C3F46	28	VeriFone Systems (China), Inc.
18C3F47	28	Shenzhen Yecon-Tech Co.,Ltd.
18C3F48	28	Shenzhen Liandian Communication Technology Co.LTD
18C3F49	28	Ningbo Yuda Communication Technology Co.,Ltd
18C3F4A	28	Shenzhen Yunlianxin Technology Co., Ltd.
18C3F4B	28	VECTOR TECHNOLOGIES, LLC
18C3F4C	28	HANGZHOU ZHONGKEJIGUANG TECHNOLOGY CO., LTD
18C3F4D	28	Shanghai Kanghai Information System CO.,LTD.
18C3F4E	28	SHENZHEN MEGMEET ELECTRICAL CO., LTD
18C451	24	Tucson Embedded Systems
18C501	24	SHENZHEN GONGJIN ELECTRONICS CO.,LT
18C58A	24	HUAWEI TECHNOLOGIES CO.,LTD
18C8E7	24	Shenzhen Hualistone Technology Co.,Ltd
18CAA7	24	zte corporation
18CC18	24	Intel Corporate
18CC23	24	Philio Technology Corporation
18CC88	24	Hitachi Global Life Solutions, Inc.
18CE94	24	Samsung Electronics Co.,Ltd
18CEDF	24	Quectel Wireless Solutions Co.,Ltd.
18CF24	24	HUAWEI TECHNOLOGIES CO.,LTD
18CF5E	24	Liteon Technology Corporation
18D071	24	DASAN CO., LTD.
18D0C5	24	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
18D225	24	Fiberhome Telecommunication Technologies Co.,LTD
18D276	24	HUAWEI TECHNOLOGIES CO.,LTD
18D5B6	24	SMG Holdings LLC
18D61C	24	Shenzhen TINNO Mobile Technology Corp.
18D66A	24	Inmarsat
18D6C7	24	TP-LINK TECHNOLOGIES CO.,LTD.
18D6CF	24	Kurth Electronic GmbH
18D6DD	24	HUAWEI TECHNOLOGIES CO.,LTD
18D717	24	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
18D793	24	IEEE Registration Authority
18D7930	28	Shenzhen JieXingTong Technology Co.,LTD
18D7931	28	Annapurna labs
18D7932	28	Hydrotechnik GmbH
18D7933	28	Verification & Validation Technology Co.,Ltd
18D7934	28	Remote Engineer B.V.
18D7935	28	DongGuan Orient Electronics & Metal Co.,Ltd
18D7936	28	Autel lntelligent Technology Corp.,Ltd
18D7937	28	JFA Electronics Industry and Commerce EIRELI
18D7938	28	Torsa Global
18D7939	28	Clarity Medical Pvt Ltd
18D793A	28	zhejiang Anhong technology co.,ltd
18D793B	28	EcoG
18D793C	28	Private
18D793D	28	Kraken Technologies Ltd
18D793E	28	Teegarden Applied Science Inc
18D949	24	Qvis Labs, LLC
18D98F	24	Huawei Device Co., Ltd.
18D9EF	24	Shuttle Inc.
18DBF2	24	Dell Inc.
18DC12	24	Silicon Laboratories
18DC56	24	Yulong Computer Telecommunication Scientific (Shenzhen) Co.,
18DE50	24	Tuya Smart Inc.
18DED7	24	HUAWEI TECHNOLOGIES CO.,LTD
18DF26	24	INGRAM MICRO SERVICES
18DFB4	24	BOSUNG POWERTEC CO.,LTD.
18DFC1	24	Aetheros
18E1CA	24	wanze
18E1DE	24	Chengdu ChipIntelli Technology Co., Ltd
18E204	24	BEIJING COOLSHARK TECHNOLOGY CO.,LTD.
18E215	24	Nokia
18E288	24	STT Condigi
18E29F	24	vivo Mobile Communication Co., Ltd.
18E2C2	24	Samsung Electronics Co.,Ltd
18E3BC	24	TCT mobile ltd
18E671	24	Apple, Inc.
18E728	24	Cisco Systems, Inc
18E777	24	vivo Mobile Communication Co., Ltd.
18E7B0	24	Apple, Inc.
18E7F4	24	Apple, Inc.
18E80F	24	Viking Electronics Inc.
18E829	24	Ubiquiti Inc
18E83B	24	Citadel Wallet LLC
18E8DD	24	MODULETEK
18E8EC	24	STMicrolectronics International NV
18E91D	24	HUAWEI TECHNOLOGIES CO.,LTD
18EBD4	24	Shenzhen Skyworth Digital  Technology  CO., Ltd
18ECE7	24	BUFFALO.INC
18EE69	24	Apple, Inc.
18EE86	24	Inseego Wireless, Inc
18EF3A	24	Sichuan AI-Link Technology Co., Ltd.
18EF63	24	Cisco Systems, Inc
18EFC0	24	Sercomm Japan Corporation
18F0E4	24	Xiaomi Communications Co Ltd
18F145	24	NetComm Wireless Limited
18F18E	24	ChipER Technology co. ltd
18F1D8	24	Apple, Inc.
18F22C	24	TP-LINK TECHNOLOGIES CO.,LTD.
18F292	24	Shannon Systems
18F46A	24	Hon Hai Precision Ind. Co.,Ltd.
18F46B	24	Telenor Connexion AB
18F58B	24	GlobalReach Technology EMEA Ltd
18F643	24	Apple, Inc.
18F650	24	Multimedia Pacific Limited
18F697	24	Axiom Memory Solutions, Inc.
18F76B	24	Zhejiang Winsight Technology CO.,LTD
18F7F6	24	Ericsson AB
18F87A	24	i3 International Inc.
18F87F	24	Wha Yu Industrial Co., Ltd.
18F935	24	Cisco Systems, Inc
18F9C4	24	BAE Systems
18FA6F	24	ISC applied systems corp
18FAB7	24	Apple, Inc.
18FB7B	24	Dell Inc.
18FB8E	24	VusionGroup
18FC26	24	Qorvo International Pte. Ltd.
18FC9F	24	Changhe Electronics Co., Ltd.
18FD00	24	Marelli
18FD74	24	Routerboard.com
18FDCB	24	IEEE Registration Authority
18FDCB0	28	Shenzhen Rui jiali Electronic Technology Co. Ltd.
18FDCB1	28	SOTHIS CIC TEC (Shanghai) Co., Ltd
18FDCB2	28	Cabtronix AG
18FDCB3	28	Blahaj Studio
18FDCB4	28	Gosuncn Technology Group Co.,LTD.
18FDCB5	28	Accel Robotics
18FDCB6	28	SKA Organisation
18FDCB7	28	ENERGIE IP
18FDCB8	28	CISTECH Solutions
18FDCB9	28	CreyNox GmbH
18FDCBA	28	Sercomm Corporation.
18FDCBB	28	TRANSLITE GLOBAL LLC
18FDCBC	28	Ark Vision Systems GmbH & Co. KG
18FDCBD	28	StreamLocator
18FDCBE	28	KWANG YANG MOTOR CO.,LTD
18FE34	24	Espressif Inc.
18FF0F	24	Intel Corporate
18FF2E	24	Shenzhen Rui Ying Da Technology Co., Ltd
1C0042	24	NARI Technology Co., Ltd.
1C012D	24	Ficer Technology
1C0219	24	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
1C0460	24	NXP Semiconductors Taiwan Ltd.
1C05B7	24	Chongqing Trantor Technology Co., Ltd.
1C0656	24	IDY Corporation
1C08C1	24	LG Innotek
1C0B52	24	EPICOM S.A
1C0B8B	24	Ubiquiti Inc
1C0D7D	24	Apple, Inc.
1C0EAF	24	Huawei Device Co., Ltd.
1C0EC2	24	Apple, Inc.
1C0ED3	24	Sichuan Tianyi Comheart Telecom Co.,LTD
1C0FAF	24	Lucid Vision Labs
1C0FCF	24	Sypro Optics GmbH
1C112F	24	vivo Mobile Communication Co., Ltd.
1C1161	24	Ciena Corporation
1C11E1	24	Wartsila Finland Oy
1C129D	24	IEEE PES PSRC/SUB
1C12B0	24	Amazon Technologies Inc.
1C1338	24	Kimball Electronics Group, LLC
1C1386	24	Huawei Device Co., Ltd.
1C13FA	24	Huawei Device Co., Ltd.
1C1448	24	Commscope
1C14B3	24	Airwire Technologies
1C151F	24	HUAWEI TECHNOLOGIES CO.,LTD
1C17D3	24	Cisco Systems, Inc
1C184A	24	ShenZhen RicherLink Technologies Co.,LTD
1C19DE	24	eyevis GmbH
1C1A1B	24	Shanghai Sunmi Technology Co.,Ltd.
1C1AC0	24	Apple, Inc.
1C1ADF	24	Microsoft Corporation
1C1B0D	24	GIGA-BYTE TECHNOLOGY CO.,LTD.
1C1B68	24	Commscope
1C1BB5	24	Intel Corporate
1C1CFD	24	Dalian Hi-Think Computer Technology, Corp
1C1D67	24	HUAWEI TECHNOLOGIES CO.,LTD
1C1D86	24	Cisco Systems, Inc
1C1DD3	24	Apple, Inc.
1C1E38	24	PCCW Global, Inc.
1C1EE3	24	Hui Zhou Gaoshengda Technology Co.,LTD
1C1FD4	24	LifeBEAM Technologies LTD
1C1FF1	24	Huawei Device Co., Ltd.
1C20DB	24	HUAWEI TECHNOLOGIES CO.,LTD
1C2156	24	Smappee NV
1C21D1	24	IEEE Registration Authority
1C21D10	28	Toyo System CO.,LTD.
1C21D11	28	Ognios GmbH
1C21D12	28	Varaani Works Oy
1C21D13	28	Microview Science and Technology Co.,Ltd
1C21D14	28	Scientific-Production Enterprise Dynamics
1C21D15	28	B-Scada Inc.
1C21D16	28	Wuhan TieChi Detection Technology Co., Ltd.
1C21D17	28	Soundtrack Your Brand Sweden AB
1C21D18	28	Cleaveland/Price, Inc.
1C21D19	28	Dynojet Research
1C21D1A	28	LG CNS
1C21D1B	28	Global Design Solutions Ltd
1C21D1C	28	Private
1C21D1D	28	Liscotech System Co., Ltd.
1C21D1E	28	p2-plus inc.
1C21D1F	28	Private
1C2285	24	Serrature Meroni SpA
1C232C	24	Samsung Electronics Co.,Ltd
1C234F	24	EDMI  Europe Ltd
1C23A2	24	FRITZ! Technology GmbH
1C24CD	24	ASKEY COMPUTER CORP
1C24EB	24	Burlywood
1C25E1	24	China Mobile IOT Company Limited
1C2704	24	zte corporation
1C27DD	24	Datang Gohighsec(zhejiang)Information Technology Co.,Ltd.
1C28AF	24	Hewlett Packard Enterprise
1C2A8B	24	Nokia
1C2AA3	24	Shenzhen HongRui Optical Technology Co., Ltd.
1C2AB0	24	Beijing Xiaomi Electronics Co.,Ltd
1C2CE0	24	Shanghai  Mountain View Silicon
1C2D60	24	Extreme Networks Headquarters
1C2E1B	24	Suzhou Tremenet Communication Technology Co., Ltd.
1C2FA2	24	Guangzhou Shiyuan Electronic Technology Company Limited
1C3003	24	Hewlett Packard Enterprise
1C3008	24	Hui Zhou Gaoshengda Technology Co.,LTD
1C3283	24	COMTTI Intelligent Technology(Shenzhen) Co., Ltd.
1C32AC	24	HUAWEI TECHNOLOGIES CO.,LTD
1C330E	24	PernixData
1C334D	24	ITS Telecom
1C3477	24	Innovation Wireless
1C34DA	24	Mellanox Technologies, Inc.
1C34F1	24	Silicon Laboratories
1C35F1	24	NEW Lift Neue Elektronische Wege Steuerungsbau GmbH
1C36BB	24	Apple, Inc.
1C37BF	24	Cloudium Systems Ltd.
1C3929	24	OHSUNG
1C3947	24	COMPAL INFORMATION (KUNSHAN) CO., LTD.
1C398A	24	Fiberhome Telecommunication Technologies Co.,LTD
1C3A4F	24	AccuSpec Electronics, LLC
1C3A60	24	Ruckus Wireless
1C3ADE	24	Samsung Electronics Co.,Ltd
1C3B01	24	Shanghai Xiaodu Technology Limited
1C3B62	24	HMD Global Oy
1C3B8F	24	Selve GmbH & Co. KG
1C3BF3	24	TP-LINK TECHNOLOGIES CO.,LTD.
1C3C78	24	Apple, Inc.
1C3CD4	24	HUAWEI TECHNOLOGIES CO.,LTD
1C3D2F	24	HUAWEI TECHNOLOGIES CO.,LTD
1C3DE7	24	Sigma Koki Co.,Ltd.
1C3E84	24	Hon Hai Precision Ind. Co.,Ltd.
1C4024	24	Dell Inc.
1C40E8	24	SHENZHEN PROGRESS&WIN TECHNOLOGY CO.,LTD
1C4158	24	Gemalto M2M GmbH
1C4176	24	China Mobile Group Device Co.,Ltd.
1C4190	24	Universal Electronics, Inc.
1C427D	24	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
1C42C2	24	Huawei Device Co., Ltd.
1C4363	24	HUAWEI TECHNOLOGIES CO.,LTD
1C43EC	24	JAPAN CIRCUIT CO.,LTD
1C4419	24	TP-LINK TECHNOLOGIES CO.,LTD.
1C4455	24	Sieb & Meyer AG
1C4586	24	Nintendo Co.,Ltd
1C4593	24	Texas Instruments
1C45C2	24	Huizhou City Sunsin lntelligent Technology Co.,Ltd
1C46D1	24	SKY UK LIMITED
1C472F	24	Huawei Device Co., Ltd.
1C47F6	24	Zhidao Network Technology(Shenzhen) Co.,Ltd
1C4840	24	IMS Messsysteme GmbH
1C48CE	24	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
1C48F9	24	GN Netcom A/S
1C497B	24	Gemtek Technology Co., Ltd.
1C4AF7	24	AMON INC
1C4BB9	24	SMG ENTERPRISE, LLC
1C4BD6	24	AzureWave Technology Inc.
1C4C27	24	World WLAN Application Alliance
1C4C48	24	ITEL MOBILE LIMITED
1C4D66	24	Amazon Technologies Inc.
1C4D70	24	Intel Corporate
1C4D89	24	Hangzhou Huacheng Network Technology Co.,Ltd
1C4EA2	24	Shenzhen V-Link Technology CO., LTD.
1C501E	24	Sunplus Technology Co., Ltd.
1C51B5	24	Techaya LTD
1C5216	24	DONGGUAN HELE ELECTRONICS CO., LTD
1C52A7	24	Coram AI, Inc
1C52D6	24	FLAT DISPLAY TECHNOLOGY CORPORATION
1C53F9	24	Google, Inc.
1C549E	24	Universal Electronics, Inc.
1C54E6	24	Shenzhen Yisheng Technology Co.,Ltd
1C553A	24	QianGua Corp.
1C568E	24	Zioncom Electronics (Shenzhen) Ltd.
1C56FE	24	Motorola Mobility LLC, a Lenovo Company
1C573E	24	Altice Labs
1C57D8	24	Kraftway Corporation PLC
1C57DC	24	Apple, Inc.
1C5974	24	IEEE Registration Authority
1C59740	28	Shenzhen Hanshine Technology Co.Ltd.
1C59741	28	Logical Infrastructure PTY LTD
1C59742	28	Chongqing Taishan Cable Co., Ltd
1C59743	28	Jiangsu Welm Technology Co.,Ltd
1C59744	28	Syntax technology(tianjin)Co.,LTD
1C59745	28	Shenzhen Shi Fang Communication Technology Co., Ltd
1C59746	28	Square Inc.
1C59747	28	Lynxi Technologies Co.,Ltd.
1C59748	28	Topway Global Technology Limited
1C59749	28	Shanghai Laisi Information Technology Co.,Ltd
1C5974A	28	Viridi Parente, Inc.
1C5974B	28	Beijing Flintec Electronic Technology Co.,Ltd.
1C5974C	28	King-On Technology Ltd.
1C5974D	28	Shenzhen Geshem Technology Co Ltd
1C5974E	28	Globe Tracker ApS
1C599B	24	HUAWEI TECHNOLOGIES CO.,LTD
1C5A0B	24	Tegile Systems
1C5A3E	24	Samsung Electronics Co.,Ltd
1C5A6B	24	Philips Electronics Nederland BV
1C5BA2	24	HP GLOBALES MEXICO
1C5C55	24	PRIMA Cinema, Inc
1C5C60	24	Shenzhen Belzon Technology Co.,LTD.
1C5CF2	24	Apple, Inc.
1C5D80	24	Mitubishi Hitachi Power Systems Industries Co., Ltd.
1C5EE6	24	SHENZHEN TWOWING TECHNOLOGIES CO.,LTD.
1C5F2B	24	D-Link International
1C5FFF	24	Beijing Ereneben Information Technology Co.,Ltd Shenzhen Bra
1C6066	24	TEJAS NETWORKS LTD
1C60D2	24	Fiberhome Telecommunication Technologies Co.,LTD
1C60DE	24	MERCURY COMMUNICATION TECHNOLOGIES CO.,LTD.
1C61B4	24	TP-Link Systems Inc
1C61BF	24	Apple, Inc.
1C627E	24	HUAWEI TECHNOLOGIES CO.,LTD
1C62B8	24	Samsung Electronics Co.,Ltd
1C6349	24	Texas Instruments
1C63A5	24	securityplatform
1C63B7	24	OpenProducts 237 AB
1C63BF	24	SHENZHEN BROADTEL  TELECOM CO.,LTD
1C6499	24	Comtrend Corporation
1C64F0	24	Motorola Mobility LLC, a Lenovo Company
1C659D	24	Liteon Technology Corporation
1C666D	24	Hon Hai Precision Ind. Co.,Ltd.
1C66AA	24	Samsung Electronics Co.,Ltd
1C674A	24	zte corporation
1C6758	24	HUAWEI TECHNOLOGIES CO.,LTD
1C6760	24	Phonesuite
1C687E	24	Shenzhen Qihu Intelligent Technology Company Limited
1C6920	24	Espressif Inc.
1C6932	24	Hisense Home Appliances Group Co., Ltd. Qingdao Branch
1C697A	24	EliteGroup Computer Systems Co., LTD
1C69A5	24	BlackBerry RTS
1C6A1B	24	Ubiquiti Inc
1C6A76	24	Apple, Inc.
1C6A7A	24	Cisco Systems, Inc
1C6BCA	24	Mitsunami Co., Ltd.
1C6E4C	24	Logistic Service & Engineering Co.,Ltd
1C6E74	24	EnOcean Edge Inc.
1C6E76	24	Quarion Technology Inc
1C6EE6	24	NHNETWORKS
1C6F65	24	GIGA-BYTE TECHNOLOGY CO.,LTD.
1C7022	24	Murata Manufacturing Co., Ltd.
1C7055	24	HUAWEI TECHNOLOGIES CO.,LTD
1C70C9	24	Jiangsu Aisida Electronic Co., Ltd
1C7125	24	Apple, Inc.
1C7126	24	snom technology GmbH
1C721D	24	Dell Inc.
1C7328	24	Connected Home
1C7370	24	Neotech
1C73E2	24	HUAWEI TECHNOLOGIES CO.,LTD
1C740D	24	Zyxel Communications Corporation
1C7508	24	COMPAL INFORMATION (KUNSHAN) CO., LTD.
1C76CA	24	Terasic Technologies Inc.
1C76F2	24	Samsung Electronics Co.,Ltd
1C7754	24	Apple, Inc.
1C77F6	24	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
1C7839	24	Shenzhen Tencent Computer System Co., Ltd.
1C784B	24	Bouffalo Lab (Nanjing) Co., Ltd.
1C784E	24	China Mobile Iot Limited company
1C792D	24	CHINA DRAGON TECHNOLOGY LIMITED
1C7A43	24	vivo Mobile Communication Co., Ltd.
1C7ACF	24	vivo Mobile Communication Co., Ltd.
1C7B21	24	Sony Corporation
1C7B23	24	Qingdao Hisense Communications Co.,Ltd.
1C7C11	24	EID
1C7C45	24	Vitek Industrial Video Products, Inc.
1C7C98	24	NEC Platforms, Ltd.
1C7CC7	24	Coriant GmbH
1C7D22	24	FUJIFILM Business Innovation Corp.
1C7D51	24	HANSHOW TECHNOLOGY CO.,LTD.
1C7E51	24	3bumen.com
1C7EE5	24	D-Link International
1C7F2C	24	HUAWEI TECHNOLOGIES CO.,LTD
1C8259	24	IEEE Registration Authority
1C82590	28	Shandong Luneng Intelligence Technology CO., Ltd
1C82591	28	3xLOGIC Inc.
1C82592	28	Diatrend Corporation
1C82593	28	C&A Marketing, INC.
1C82594	28	winsun AG
1C82595	28	Fagus-GreCon Greten GmbH & Co. KG
1C82596	28	CGI IT UK LIMITED
1C82597	28	Jump Trading
1C82598	28	SHENZHEN AOA TECHNOLOGY CO.,LTD
1C82599	28	Shanghai Xiaoyan Technology Co., Ltd.
1C8259A	28	ESTec Corporation
1C8259B	28	KeyWest Networks, Inc
1C8259C	28	Evondos Oy
1C8259D	28	Applied Concepts, Inc.
1C8259E	28	Microtronics Engineering GmbH
